HomeElo,AwayElo,HT_RecentPoints,HT_HomeRecentPoints,HT_AwayRecentPoints,HT_TotalPoints,AT_RecentPoints,AT_HomeRecentPoints,AT_AwayRecentPoints,AT_TotalPoints,HT_RecentGoals,HT_HomeRecentGoals,HT_AwayRecentGoals,HT_RecentGD,HT_HomeRecentGD,HT_AwayRecentGD,HT_TotalGoals,HT_TotalGD,AT_RecentGoals,AT_HomeRecentGoals,AT_AwayRecentGoals,AT_RecentGD,AT_HomeRecentGD,AT_AwayRecentGD,AT_TotalGoals,AT_TotalGD,HT_RecentShots,HT_HomeRecentShots,HT_AwayRecentShots,HT_RecentSOT,HT_HomeRecentSOT,HT_AwayRecentSOT,HT_TotalShots,HT_TotalSOT,AT_RecentShots,AT_HomeRecentShots,AT_AwayRecentShots,AT_RecentSOT,AT_HomeRecentSOT,AT_AwayRecentSOT,AT_TotalShots,AT_TotalSOT,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,EloDiff,PointsDiff,RecentPointsDiff,HomeAwayPointsDiff,GoalsDiff,RecentGoalsDiff,HomeAwayGoalsDiff,GDDiff,RecentGDDiff,HomeAwayGDDiff,ShotsDiff,RecentShotsDiff,HomeAwayShotsDiff,SOTDiff,RecentSOTDiff,HomeAwaySOTDiff,ARDiff,MRDiff,DRDiff,ORDiff,B365H,B365D,B365A,Season,FTR
1055.0845557057132,938.7892939450086,1.5,2.1666666666666665,0.6666666666666666,58,1.6666666666666667,0.6666666666666666,1.0,28,2.8333333333333335,1.8333333333333333,1.5,1.8333333333333333,1.0,-0.3333333333333333,60.0,26.0,3.1666666666666665,1.1666666666666667,1.0,-0.5,-0.6666666666666666,-0.8333333333333334,23.0,-21.0,30.0,24.166666666666668,14.166666666666666,9.833333333333334,8.166666666666666,4.333333333333333,553.0,178.0,24.166666666666668,12.5,10.0,9.166666666666666,4.166666666666667,3.3333333333333335,321.0,100.0,83,82,81,82,72,74,74,75,116.29526176070465,30,-0.16666666666666674,1.1666666666666665,37.0,-0.33333333333333304,0.8333333333333333,47.0,2.333333333333333,1.8333333333333335,232.0,5.833333333333332,14.166666666666668,78.0,0.6666666666666679,4.833333333333332,11,8,7,7,1.29,6.0,12.0,2014-15,H
913.924652442,975.6386542890731,0.6666666666666666,0.0,1.1666666666666667,26,0.6666666666666666,1.3333333333333333,0.3333333333333333,40,3.6666666666666665,0.5,2.0,-0.6666666666666666,-1.1666666666666667,0.0,38.0,-19.0,2.0,1.1666666666666667,0.5,1.0,0.16666666666666666,-1.3333333333333333,41.0,-1.0,27.833333333333332,14.333333333333334,12.5,9.0,3.5,4.5,438.0,123.0,28.0,16.0,8.833333333333334,8.333333333333334,4.833333333333333,3.1666666666666665,414.0,135.0,74,74,71,75,75,74,72,75,-61.714001847073064,-14,0.0,-0.3333333333333333,-3.0,1.6666666666666665,0.0,-18.0,-1.6666666666666665,0.16666666666666652,24.0,-0.16666666666666785,5.5,-12.0,0.6666666666666661,0.3333333333333335,-1,0,-1,0,2.38,3.4,3.25,2014-15,D
1021.3035401224712,1042.6180489391643,1.6666666666666667,1.6666666666666667,1.1666666666666667,50,1.6666666666666667,2.1666666666666665,1.1666666666666667,54,1.8333333333333333,0.8333333333333334,0.6666666666666666,1.1666666666666667,0.3333333333333333,-0.16666666666666666,39.0,16.0,3.1666666666666665,2.1666666666666665,1.3333333333333333,0.5,0.5,-0.16666666666666666,49.0,5.0,29.0,16.833333333333332,12.0,7.166666666666667,4.666666666666667,3.5,426.0,136.0,25.166666666666668,19.833333333333332,11.166666666666666,8.166666666666666,6.333333333333333,3.8333333333333335,430.0,146.0,77,75,76,76,78,77,77,78,-21.314508816693092,-4,0.0,0.5,-10.0,-1.3333333333333333,-0.4999999999999999,11.0,0.6666666666666667,0.5,-4.0,3.833333333333332,5.666666666666666,-10.0,-0.9999999999999991,0.8333333333333335,-1,-2,-1,-2,2.1,3.5,3.8,2014-15,D
1004.6874412732833,919.1575911918083,1.1666666666666667,2.0,1.1666666666666667,42,0.3333333333333333,0.6666666666666666,0.3333333333333333,22,2.3333333333333335,1.6666666666666667,0.8333333333333334,0.6666666666666666,0.3333333333333333,-0.5,36.0,-3.0,2.3333333333333335,0.5,0.8333333333333334,-0.6666666666666666,-1.3333333333333333,-0.8333333333333334,21.0,-25.0,25.833333333333332,15.333333333333334,10.833333333333334,7.833333333333333,3.1666666666666665,2.8333333333333335,395.0,96.0,25.166666666666668,11.0,6.166666666666667,8.166666666666666,2.6666666666666665,3.0,291.0,91.0,76,75,74,76,76,73,72,74,85.52985008147505,20,0.8333333333333335,1.6666666666666667,15.0,0.0,0.8333333333333334,22.0,1.3333333333333333,1.1666666666666667,104.0,0.6666666666666643,9.166666666666668,5.0,-0.33333333333333304,0.16666666666666652,0,2,2,2,1.91,3.5,4.75,2014-15,D
962.8744419429378,1065.1101135033268,1.0,1.5,1.0,35,2.0,2.1666666666666665,2.1666666666666665,54,3.1666666666666665,1.1666666666666667,0.8333333333333334,-0.16666666666666666,-0.5,-0.3333333333333333,30.0,-12.0,2.6666666666666665,2.0,1.1666666666666667,0.3333333333333333,0.8333333333333334,0.5,45.0,10.0,28.0,12.333333333333334,6.0,10.333333333333334,4.5,1.8333333333333333,344.0,103.0,22.5,15.5,14.166666666666666,8.166666666666666,5.666666666666667,4.333333333333333,465.0,152.0,74,74,71,74,79,78,75,79,-102.23567156038905,-19,-1.0,-0.6666666666666665,-15.0,0.5,0.0,-22.0,-0.5,-1.0,-121.0,5.5,-1.8333333333333321,-49.0,2.166666666666668,0.16666666666666696,-5,-4,-4,-5,4.0,3.6,2.0,2014-15,D
1089.2847864738285,1141.9666293692403,3.0,3.0,2.0,57,2.6666666666666665,2.0,2.5,73,2.8333333333333335,3.1666666666666665,1.3333333333333333,0.8333333333333334,2.8333333333333335,0.3333333333333333,55.0,26.0,2.1666666666666665,1.1666666666666667,2.5,-0.16666666666666666,0.5,1.1666666666666667,62.0,38.0,28.166666666666668,16.0,12.666666666666666,9.333333333333334,7.333333333333333,5.0,460.0,172.0,27.166666666666668,14.333333333333334,13.5,8.666666666666666,5.5,5.0,449.0,169.0,80,80,77,80,82,82,81,83,-52.68184289541182,-16,0.3333333333333335,0.5,-7.0,0.666666666666667,0.6666666666666665,-12.0,1.0,1.6666666666666667,11.0,1.0,2.5,3.0,0.6666666666666679,2.333333333333333,-2,-2,-4,-3,2.4,3.3,3.3,2014-15,D
989.382850324434,1088.0987215246755,1.6666666666666667,1.6666666666666667,1.1666666666666667,37,2.5,3.0,1.3333333333333333,59,1.8333333333333333,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,-0.5,34.0,-4.0,3.1666666666666665,3.0,1.1666666666666667,1.5,2.1666666666666665,0.16666666666666666,54.0,26.0,24.0,14.0,9.833333333333334,6.833333333333333,3.5,4.0,377.0,130.0,21.666666666666668,15.666666666666666,12.5,7.5,6.5,4.0,400.0,143.0,78,78,78,78,85,80,75,81,-98.71587120024151,-22,-0.8333333333333333,0.3333333333333335,-20.0,-1.3333333333333333,-0.33333333333333337,-30.0,-0.6666666666666666,0.16666666666666666,-23.0,2.333333333333332,1.5,-13.0,-0.666666666666667,-0.5,-7,-2,3,-3,3.75,3.4,2.15,2014-15,H
939.462522945782,1062.2496227729819,0.8333333333333334,1.6666666666666667,0.8333333333333334,27,1.6666666666666667,2.1666666666666665,1.8333333333333333,55,2.5,1.5,0.6666666666666666,0.16666666666666666,0.5,-0.5,28.0,-12.0,2.3333333333333335,2.0,1.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,45.0,10.0,24.833333333333332,15.333333333333334,11.0,8.333333333333334,5.5,3.3333333333333335,329.0,100.0,24.666666666666668,15.5,14.333333333333334,8.166666666666666,5.666666666666667,4.5,487.0,157.0,75,73,70,73,79,78,75,79,-122.78709982719988,-28,-0.8333333333333334,-0.16666666666666652,-17.0,0.16666666666666652,0.5,-22.0,-0.5,0.16666666666666669,-158.0,0.1666666666666643,1.0,-57.0,0.16666666666666785,1.0,-4,-5,-5,-6,4.33,3.4,2.0,2014-15,H
951.5495995553465,1140.461839026379,2.1666666666666665,1.6666666666666667,1.1666666666666667,30,2.3333333333333335,2.0,2.6666666666666665,74,3.0,0.8333333333333334,1.6666666666666667,0.3333333333333333,0.3333333333333333,-0.3333333333333333,33.0,-15.0,2.0,1.1666666666666667,2.0,0.0,0.5,1.5,62.0,38.0,25.5,15.0,11.0,10.0,4.5,3.8333333333333335,369.0,113.0,25.333333333333332,14.333333333333334,11.5,8.0,5.5,4.333333333333333,456.0,172.0,71,72,68,72,82,82,81,83,-188.91223947103254,-44,-0.16666666666666696,-0.9999999999999998,-29.0,1.0,-1.1666666666666665,-53.0,0.3333333333333333,-1.1666666666666667,-87.0,0.16666666666666785,3.5,-59.0,2.0,0.16666666666666696,-11,-10,-13,-11,5.75,3.8,1.7,2014-15,A
932.0168908713706,1002.1500553479041,1.1666666666666667,0.6666666666666666,1.0,28,2.1666666666666665,2.0,1.1666666666666667,40,3.5,1.1666666666666667,1.3333333333333333,-0.5,-0.6666666666666666,-0.8333333333333334,25.0,-22.0,2.0,1.1666666666666667,0.6666666666666666,1.0,0.8333333333333334,-0.5,37.0,-1.0,25.0,12.5,10.166666666666666,9.0,4.166666666666667,3.8333333333333335,334.0,104.0,24.166666666666668,13.666666666666666,9.833333333333334,7.666666666666667,4.0,4.0,386.0,137.0,72,74,74,75,78,78,78,78,-70.13316447653347,-12,-0.9999999999999998,-0.5000000000000001,-12.0,1.5,0.5000000000000001,-21.0,-1.5,-0.16666666666666663,-52.0,0.8333333333333321,2.666666666666666,-33.0,1.333333333333333,0.16666666666666696,-6,-4,-4,-3,2.75,3.3,2.8,2014-15,H
1048.8556632721684,915.6824757011136,1.1666666666666667,2.1666666666666665,1.3333333333333333,55,0.8333333333333334,0.16666666666666666,1.1666666666666667,27,2.0,2.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,-0.16666666666666666,45.0,9.0,3.1666666666666665,0.5,2.0,-0.5,-0.8333333333333334,0.0,38.0,-19.0,24.666666666666668,15.5,14.333333333333334,9.333333333333334,5.666666666666667,5.166666666666667,499.0,166.0,27.166666666666668,14.333333333333334,12.5,8.5,4.0,4.5,456.0,130.0,79,78,75,79,74,74,71,75,133.17318757105477,28,0.33333333333333337,0.9999999999999998,7.0,-1.1666666666666665,0.0,28.0,1.1666666666666665,0.8333333333333334,43.0,-2.5,3.0,36.0,0.8333333333333339,1.166666666666667,5,4,4,4,1.36,5.25,10.0,2014-15,H
1075.3315165012054,965.7349326732827,2.0,3.0,1.1666666666666667,59,1.1666666666666667,1.6666666666666667,1.0,36,3.3333333333333335,3.0,1.0,1.6666666666666667,2.1666666666666665,-0.3333333333333333,54.0,23.0,2.6666666666666665,1.1666666666666667,0.8333333333333334,-0.3333333333333333,0.0,-0.3333333333333333,30.0,-12.0,20.166666666666668,15.666666666666666,14.333333333333334,7.166666666666667,6.5,4.333333333333333,417.0,147.0,30.166666666666668,11.833333333333334,6.0,10.333333333333334,4.5,1.8333333333333333,354.0,107.0,85,80,75,81,74,74,71,74,109.5965838279227,23,0.8333333333333333,2.0,24.0,0.666666666666667,2.1666666666666665,35.0,2.0,2.5,63.0,-10.0,9.666666666666666,40.0,-3.166666666666667,4.666666666666667,11,6,4,7,1.36,5.25,10.0,2014-15,A
921.5707858571467,1021.9162525279262,0.3333333333333333,0.6666666666666666,0.5,23,1.3333333333333333,1.8333333333333333,1.1666666666666667,51,2.6666666666666665,0.5,0.6666666666666666,-0.6666666666666666,-1.3333333333333333,-0.6666666666666666,22.0,-25.0,2.3333333333333335,1.1666666666666667,0.6666666666666666,1.0,0.5,-0.16666666666666666,41.0,16.0,28.5,11.0,8.0,9.833333333333334,2.6666666666666665,3.1666666666666665,306.0,96.0,27.0,16.5,12.0,7.166666666666667,4.333333333333333,3.5,439.0,140.0,76,73,72,74,77,75,76,76,-100.3454666707795,-28,-1.0,-0.5000000000000001,-19.0,0.33333333333333304,-0.16666666666666663,-41.0,-1.6666666666666665,-1.1666666666666665,-133.0,1.5,-1.0,-44.0,2.666666666666667,-0.8333333333333335,-1,-2,-4,-2,4.2,3.4,2.05,2014-15,H
997.0297258602479,1002.2742466079449,1.1666666666666667,1.3333333333333333,1.5,43,0.8333333333333334,1.6666666666666667,1.1666666666666667,43,2.5,1.1666666666666667,0.8333333333333334,0.5,-0.5,-0.3333333333333333,34.0,-5.0,2.3333333333333335,1.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,-0.5,37.0,-3.0,24.5,11.333333333333334,8.833333333333334,9.5,3.8333333333333335,3.8333333333333335,353.0,114.0,28.666666666666668,16.666666666666668,10.833333333333334,8.666666666666666,4.0,2.8333333333333335,418.0,104.0,77,74,74,75,76,75,74,76,-5.2445207476969244,0,0.33333333333333337,0.16666666666666652,-3.0,0.16666666666666652,0.33333333333333337,-2.0,0.16666666666666669,0.0,-65.0,-4.166666666666668,0.5,10.0,0.8333333333333339,1.0,1,-1,0,-1,2.3,3.4,3.4,2014-15,H
973.8808310299595,915.2426002678048,0.8333333333333334,1.3333333333333333,0.5,41,0.6666666666666666,0.8333333333333334,0.16666666666666666,24,1.8333333333333333,1.1666666666666667,0.5,1.1666666666666667,0.16666666666666666,-1.0,41.0,-1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-1.5,22.0,-26.0,27.333333333333332,16.0,9.0,8.5,4.833333333333333,3.1666666666666665,422.0,137.0,28.166666666666668,11.666666666666666,11.666666666666666,7.833333333333333,4.5,2.8333333333333335,369.0,108.0,75,74,72,75,71,70,71,70,58.63823076215465,17,0.16666666666666674,1.1666666666666665,19.0,0.8333333333333333,0.8333333333333335,25.0,0.8333333333333335,1.6666666666666667,53.0,-0.8333333333333357,4.333333333333334,29.0,0.666666666666667,1.9999999999999996,4,4,1,5,2.25,3.5,3.4,2014-15,H
1145.5037529700523,988.7942303238533,2.6666666666666665,2.0,2.6666666666666665,77,2.0,1.0,2.5,40,2.3333333333333335,1.1666666666666667,1.6666666666666667,-0.3333333333333333,0.5,1.0,65.0,40.0,3.1666666666666665,1.0,2.1666666666666665,-0.8333333333333334,-0.5,1.1666666666666667,37.0,-4.0,22.833333333333332,14.333333333333334,9.833333333333334,7.0,5.5,3.1666666666666665,467.0,176.0,27.166666666666668,13.5,12.0,8.0,3.3333333333333335,3.6666666666666665,366.0,109.0,82,82,81,83,73,73,73,73,156.70952264619905,37,0.6666666666666665,-0.5,28.0,-0.833333333333333,-0.9999999999999998,44.0,0.5,-0.6666666666666667,101.0,-4.333333333333336,2.333333333333334,67.0,-1.0,1.8333333333333335,9,9,8,10,1.36,5.25,10.0,2014-15,H
1042.0053365337092,1061.856958779351,1.3333333333333333,2.1666666666666665,1.3333333333333333,55,1.5,2.1666666666666665,0.6666666666666666,61,3.0,2.1666666666666665,1.5,0.3333333333333333,0.5,0.0,51.0,5.0,3.3333333333333335,1.8333333333333333,1.5,1.6666666666666667,1.0,-0.3333333333333333,63.0,27.0,23.5,19.833333333333332,10.833333333333334,7.166666666666667,6.333333333333333,3.3333333333333335,437.0,148.0,29.333333333333332,20.666666666666668,14.166666666666666,9.333333333333334,6.833333333333333,4.333333333333333,564.0,182.0,78,77,77,78,83,82,81,82,-19.85162224564192,-6,-0.16666666666666674,1.5,-12.0,-0.3333333333333335,0.6666666666666665,-22.0,-1.3333333333333335,0.8333333333333333,-127.0,-5.833333333333332,5.666666666666666,-34.0,-2.166666666666667,2.0,-5,-5,-4,-4,3.75,3.75,2.05,2014-15,A
952.8564824465955,1090.7895768166898,1.1666666666666667,2.1666666666666665,0.8333333333333334,30,2.6666666666666665,2.6666666666666665,2.0,58,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.8333333333333334,-0.5,29.0,-11.0,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,55.0,26.0,24.0,13.5,11.0,9.166666666666666,5.333333333333333,3.3333333333333335,336.0,104.0,25.666666666666668,15.666666666666666,12.666666666666666,8.833333333333334,6.5,5.0,472.0,173.0,75,73,70,73,80,80,77,80,-137.9330943700943,-28,-1.4999999999999998,0.16666666666666652,-26.0,0.0,0.3333333333333335,-37.0,-0.6666666666666667,0.5,-136.0,-1.6666666666666679,0.8333333333333339,-69.0,0.33333333333333215,0.33333333333333304,-5,-7,-7,-7,5.5,4.0,1.7,2014-15,A
944.0085078393475,982.208931587259,1.1666666666666667,1.1666666666666667,1.0,31,1.3333333333333333,1.3333333333333333,0.5,44,3.6666666666666665,1.6666666666666667,1.3333333333333333,0.3333333333333333,-0.16666666666666666,-0.8333333333333334,28.0,-21.0,1.5,0.8333333333333334,0.5,0.8333333333333334,-0.16666666666666666,-1.0,42.0,0.0,24.0,11.833333333333334,10.166666666666666,8.833333333333334,4.166666666666667,3.8333333333333335,345.0,108.0,29.166666666666668,18.0,9.0,8.333333333333334,5.0,3.1666666666666665,451.0,144.0,72,74,74,75,75,74,72,75,-38.200423747911486,-13,-0.16666666666666652,0.6666666666666667,-14.0,2.1666666666666665,1.1666666666666667,-21.0,-0.5,0.8333333333333334,-106.0,-5.166666666666668,2.833333333333334,-36.0,0.5,1.0000000000000004,-3,0,2,0,1.91,3.7,4.33,2014-15,H
983.0218168771497,1062.2776978279799,1.5,1.0,2.0,40,1.5,2.5,1.1666666666666667,59,2.6666666666666665,1.0,1.6666666666666667,-1.0,-0.5,0.8333333333333334,37.0,-5.0,3.0,2.5,1.0,1.0,1.6666666666666667,-0.3333333333333333,54.0,22.0,27.0,13.5,11.5,8.0,3.3333333333333335,3.1666666666666665,374.0,110.0,22.833333333333332,18.0,14.333333333333334,8.5,7.166666666666667,4.333333333333333,443.0,156.0,73,73,73,73,85,80,75,81,-79.25588095083015,-19,0.0,-0.16666666666666674,-17.0,-0.3333333333333335,0.0,-27.0,-2.0,-0.16666666666666669,-69.0,4.166666666666668,-0.8333333333333339,-46.0,-0.5,-0.9999999999999996,-12,-7,-2,-8,4.5,3.6,1.91,2014-15,A
990.1584383799271,934.3812463475582,2.1666666666666665,2.0,0.6666666666666666,40,0.8333333333333334,1.1666666666666667,0.5,26,2.5,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.8333333333333334,39.0,-2.0,2.8333333333333335,0.8333333333333334,0.6666666666666666,-0.8333333333333334,-1.0,-0.6666666666666666,24.0,-24.0,24.0,13.666666666666666,9.0,7.833333333333333,4.0,4.5,395.0,142.0,26.5,12.166666666666666,8.0,9.0,3.5,3.1666666666666665,318.0,102.0,78,78,78,78,76,73,72,74,55.77719203236893,14,1.333333333333333,1.5,15.0,-0.3333333333333335,0.5000000000000001,22.0,1.6666666666666667,1.5,77.0,-2.5,5.666666666666666,40.0,-1.166666666666667,0.8333333333333335,2,5,6,4,1.8,3.75,5.0,2014-15,A
946.6303024937617,906.9144997105053,1.0,1.6666666666666667,0.8333333333333334,30,0.16666666666666666,0.8333333333333334,0.16666666666666666,24,3.0,1.5,0.6666666666666666,0.0,0.16666666666666666,-0.5,30.0,-13.0,1.0,0.5,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-1.3333333333333333,22.0,-27.0,24.5,12.5,11.0,9.5,4.666666666666667,3.3333333333333335,344.0,105.0,29.166666666666668,11.666666666666666,10.833333333333334,7.833333333333333,4.5,2.5,377.0,110.0,75,73,70,73,71,70,71,70,39.715802783256436,6,0.8333333333333334,1.5,8.0,2.0,1.1666666666666667,14.0,-0.3333333333333333,1.5,-33.0,-4.666666666666668,1.666666666666666,-5.0,1.666666666666667,2.166666666666667,4,3,-1,3,1.95,3.5,4.5,2014-15,A
946.5076856116733,1009.1057920375147,2.0,1.1666666666666667,1.1666666666666667,30,1.1666666666666667,1.8333333333333333,0.6666666666666666,51,3.6666666666666665,0.8333333333333334,1.6666666666666667,0.0,-0.16666666666666666,-0.3333333333333333,34.0,-17.0,2.5,1.1666666666666667,0.6666666666666666,1.1666666666666667,0.5,-0.5,42.0,15.0,24.166666666666668,14.5,11.0,9.666666666666666,4.333333333333333,3.8333333333333335,377.0,115.0,25.166666666666668,16.5,12.333333333333334,6.5,4.333333333333333,3.6666666666666665,450.0,142.0,71,72,68,72,77,75,76,76,-62.598106425841365,-21,0.8333333333333333,0.5000000000000001,-8.0,1.1666666666666665,0.16666666666666674,-32.0,-1.1666666666666667,0.33333333333333337,-73.0,-1.0,2.166666666666666,-27.0,3.166666666666666,0.6666666666666665,-6,-3,-8,-4,2.6,3.4,2.9,2014-15,H
992.12330863071,1032.576091172625,0.8333333333333334,1.6666666666666667,1.1666666666666667,43,0.8333333333333334,1.6666666666666667,1.3333333333333333,55,2.5,1.3333333333333333,0.8333333333333334,0.5,0.0,-0.3333333333333333,37.0,-5.0,2.6666666666666665,1.8333333333333333,1.5,0.3333333333333333,0.16666666666666666,0.0,51.0,4.0,29.0,16.666666666666668,11.166666666666666,8.666666666666666,4.0,3.0,427.0,107.0,24.5,19.166666666666668,10.833333333333334,6.666666666666667,5.833333333333333,3.3333333333333335,458.0,153.0,76,75,74,76,78,77,77,78,-40.452782541914985,-12,0.0,0.3333333333333335,-14.0,-0.16666666666666652,-0.16666666666666674,-9.0,0.16666666666666669,0.0,-31.0,4.5,5.833333333333334,-46.0,1.9999999999999991,0.6666666666666665,-2,-2,-3,-2,2.9,3.4,2.6,2014-15,H
1151.2761664167558,1055.1999362144131,2.6666666666666665,2.3333333333333335,2.6666666666666665,80,1.1666666666666667,2.5,1.3333333333333333,58,1.6666666666666667,1.1666666666666667,1.6666666666666667,0.0,0.6666666666666666,1.0,66.0,41.0,2.1666666666666665,2.0,0.6666666666666666,0.5,1.0,-0.16666666666666666,47.0,10.0,22.5,16.666666666666668,9.833333333333334,6.5,6.333333333333333,3.1666666666666665,484.0,183.0,25.666666666666668,16.666666666666668,14.333333333333334,9.5,6.0,5.166666666666667,524.0,174.0,82,82,81,83,79,78,75,79,96.07623020234269,22,1.4999999999999998,1.0000000000000002,19.0,-0.4999999999999998,0.5000000000000001,31.0,-0.5,0.8333333333333333,-40.0,-3.166666666666668,2.333333333333334,9.0,-3.0,1.166666666666666,3,4,6,4,2.1,3.5,3.8,2014-15,D
1071.2862041404353,909.3382027588689,2.0,2.1666666666666665,1.0,64,0.8333333333333334,0.16666666666666666,1.1666666666666667,27,3.3333333333333335,1.8333333333333333,1.5,1.3333333333333333,1.0,-0.16666666666666666,64.0,28.0,3.0,0.5,2.0,-0.6666666666666666,-0.8333333333333334,0.16666666666666666,39.0,-20.0,30.166666666666668,20.666666666666668,15.0,9.333333333333334,6.833333333333333,4.166666666666667,579.0,186.0,28.666666666666668,14.333333333333334,11.833333333333334,8.833333333333334,4.0,4.166666666666667,466.0,132.0,83,82,81,82,74,74,71,75,161.94800138156643,37,1.1666666666666665,0.9999999999999998,25.0,0.3333333333333335,-0.16666666666666674,48.0,2.0,0.8333333333333334,113.0,1.5,8.833333333333334,54.0,0.5,2.666666666666666,9,8,10,7,1.22,7.5,13.0,2014-15,H
1097.0157567695235,1007.1806638374828,2.6666666666666665,2.6666666666666665,2.5,61,1.6666666666666667,1.8333333333333333,1.5,46,2.6666666666666665,2.6666666666666665,1.8333333333333333,0.3333333333333333,2.3333333333333335,1.0,58.0,28.0,2.0,1.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,-0.3333333333333333,36.0,-3.0,26.5,15.666666666666666,14.5,9.5,6.5,5.5,494.0,182.0,23.666666666666668,12.166666666666666,8.833333333333334,8.666666666666666,4.5,3.8333333333333335,369.0,118.0,80,80,77,80,77,74,74,75,89.83509293204065,15,0.9999999999999998,1.1666666666666665,22.0,0.6666666666666665,1.833333333333333,31.0,-0.3333333333333333,2.666666666666667,125.0,2.833333333333332,6.833333333333332,64.0,0.8333333333333339,2.6666666666666665,3,6,3,5,1.3,6.0,11.0,2014-15,A
918.0526592481297,1003.2824002844196,0.6666666666666666,0.8333333333333334,0.6666666666666666,27,1.3333333333333333,2.1666666666666665,1.1666666666666667,46,0.8333333333333334,0.5,0.3333333333333333,-0.16666666666666666,-0.3333333333333333,-0.8333333333333334,23.0,-26.0,2.5,1.6666666666666667,0.8333333333333334,1.1666666666666667,1.0,-0.3333333333333333,40.0,-2.0,28.166666666666668,11.666666666666666,10.0,7.666666666666667,4.5,2.3333333333333335,385.0,112.0,28.5,16.666666666666668,11.166666666666666,9.5,4.666666666666667,3.0,444.0,116.0,71,70,71,70,76,75,74,76,-85.22974103628997,-19,-0.6666666666666666,-0.33333333333333337,-17.0,-1.6666666666666665,-0.33333333333333337,-24.0,-1.3333333333333335,0.0,-59.0,-0.33333333333333215,0.5,-4.0,-1.833333333333333,1.5,-5,-5,-3,-6,2.7,3.3,2.88,2014-15,D
1057.8968375357879,975.264222559954,0.8333333333333334,2.5,1.3333333333333333,59,1.0,1.0,2.0,40,2.3333333333333335,2.0,0.8333333333333334,0.6666666666666666,1.0,-0.16666666666666666,48.0,10.0,2.6666666666666665,1.1666666666666667,1.6666666666666667,-1.0,-0.5,0.8333333333333334,38.0,-6.0,25.166666666666668,16.666666666666668,14.0,9.333333333333334,6.0,4.833333333333333,539.0,178.0,26.5,13.5,11.5,8.166666666666666,3.5,3.1666666666666665,387.0,114.0,79,78,75,79,73,73,73,73,82.63261497583392,19,-0.16666666666666663,0.5,10.0,-0.33333333333333304,0.33333333333333326,16.0,1.6666666666666665,0.16666666666666663,152.0,-1.3333333333333321,5.166666666666668,64.0,1.1666666666666679,2.8333333333333335,6,5,2,6,1.45,4.75,8.0,2014-15,A
