Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak,AwayStreak,HC,AC,Season,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,HomeGD,AwayGD,HomeForm,AwayForm,HomeStreakWeighted,AwayStreakWeighted,HomeGoals,HomeSOT,HomeCorners,AwayGoals,AwaySOT,AwayCorners,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR
2020-01-12,Bournemouth,Watford,0,3,A,0.26666666666666666,0.5333333333333333,5,5,2019,78,76,76,76,76,78,75,77,-12,-20,0.5609463542821354,0.7875664952392281,0.4,0.4222222222222222,0.4,4.0,0.22666666666666666,1.0,3.4,0.22666666666666666,78,76,76,76,76,78,75,77
2020-01-18,Watford,Tottenham,0,0,D,0.6666666666666666,0.26666666666666666,3,3,2019,76,78,75,77,85,82,82,82,-17,4,0.8436611306674416,0.8462342745007484,0.5333333333333333,0.3333333333333333,1.6,3.2,0.29333333333333333,0.8,6.2,0.6266666666666667,76,78,75,77,85,82,82,82
2020-01-18,Arsenal,Sheffield United,1,1,D,0.4,0.4666666666666667,4,5,2019,84,82,78,80,73,77,75,75,-4,3,0.7999534517640868,0.9947248001497583,0.35555555555555557,0.4888888888888889,1.0,2.8,0.3333333333333333,0.6,5.6,0.56,84,82,78,80,73,77,75,75
2020-01-18,Man City,Crystal Palace,2,2,D,0.8,0.4666666666666667,14,2,2019,87,86,83,85,73,77,76,77,29,-4,1.6014845465360472,0.8781178312016125,0.8,0.5111111111111111,2.4,4.2,0.64,1.2,4.0,0.5599999999999999,87,86,83,85,73,77,76,77
2020-01-18,Norwich,Bournemouth,1,0,H,0.2,0.06666666666666667,4,5,2019,75,74,72,74,78,76,76,76,-20,-15,0.5847649296400333,0.5048517188539218,0.2222222222222222,0.08888888888888889,1.0,3.0,0.21333333333333332,0.2,4.2,0.24,75,74,72,74,78,76,76,76
2020-01-18,Southampton,Wolves,2,3,A,0.6666666666666666,0.4,1,3,2019,76,76,76,76,79,79,78,78,-13,2,1.0085170103193222,1.014299245583564,0.5333333333333333,0.4666666666666667,1.2,5.6,0.5866666666666667,1.4,7.6,0.5599999999999999,76,76,76,76,79,79,78,78
2020-01-18,West Ham,Everton,1,1,D,0.4,0.5333333333333333,7,6,2019,82,78,73,78,80,78,79,78,-7,-6,0.6399714371513289,0.8694559738632904,0.4666666666666667,0.4666666666666667,1.4,6.2,0.31999999999999995,0.8,6.0,0.4133333333333333,82,78,73,78,80,78,79,78
2020-01-19,Burnley,Leicester,2,1,H,0.2,0.26666666666666666,4,5,2019,77,76,76,76,80,79,79,79,-13,15,0.5549544798913103,1.1991417456978228,0.26666666666666666,0.24444444444444444,0.2,3.2,0.32,1.0,4.4,0.6933333333333334,77,76,76,76,80,79,79,79
2020-01-19,Liverpool,Man United,2,0,H,1.0,0.4666666666666667,11,5,2019,87,83,85,85,83,81,81,81,33,9,2.709610217221153,1.181795101452604,1.0,0.37777777777777777,2.0,6.0,1.0,1.4,4.6,0.6133333333333333,87,83,85,85,83,81,81,81
2020-01-21,Bournemouth,Brighton,3,1,H,0.06666666666666667,0.26666666666666666,5,8,2019,78,76,76,76,75,76,76,76,-16,-4,0.45436654696852957,0.7234595633333513,0.1111111111111111,0.24444444444444444,0.2,4.4,0.21333333333333332,0.8,4.6,0.3333333333333333,78,76,76,76,75,76,76,76
2020-01-21,Crystal Palace,Southampton,0,2,A,0.4666666666666667,0.6666666666666666,0,8,2019,73,77,76,77,76,76,76,76,-4,-14,0.9504545027350559,0.90766530928739,0.5555555555555556,0.7555555555555555,1.4,3.8,0.5599999999999999,1.6,4.8,0.6266666666666667,73,77,76,77,76,76,76,76
2020-01-21,Sheffield United,Man City,0,1,A,0.3333333333333333,0.6666666666666666,5,13,2019,73,77,75,75,87,86,83,85,3,29,0.9752476653111911,1.5291478750026037,0.26666666666666666,0.6888888888888889,0.6,6.0,0.5333333333333334,2.2,6.4,0.6799999999999999,73,77,75,75,87,86,83,85
2020-01-21,Chelsea,Arsenal,2,2,D,0.6666666666666666,0.4,17,5,2019,80,84,81,81,84,82,78,80,8,-4,1.0450025421726041,0.819430586602654,0.6444444444444445,0.37777777777777777,1.6,5.8,0.29333333333333333,1.2,2.8,0.3466666666666666,80,84,81,81,84,82,78,80
2020-01-22,Leicester,West Ham,4,1,H,0.2,0.26666666666666666,7,8,2019,80,79,79,79,82,78,73,78,14,-7,1.0792275711280406,0.662919890822525,0.2,0.2222222222222222,1.0,3.0,0.5466666666666666,1.4,6.0,0.36,80,79,79,79,82,78,73,78
2020-01-22,Tottenham,Norwich,2,1,H,0.3333333333333333,0.3333333333333333,7,3,2019,85,82,82,82,75,74,72,74,4,-19,0.8459769601174177,0.6352501015254255,0.4444444444444444,0.2222222222222222,0.8,6.2,0.52,1.0,3.0,0.2,85,82,82,82,75,74,72,74
2020-01-22,Man United,Burnley,0,2,A,0.4,0.4,5,2,2019,83,81,81,81,77,76,76,76,7,-12,1.0636155913073435,0.6748686544610926,0.4,0.4,1.2,4.4,0.5733333333333334,0.6,3.8,0.27999999999999997,83,81,81,81,77,76,76,76
2020-01-23,Wolves,Liverpool,1,2,A,0.6,1.0,2,4,2019,79,79,78,78,87,83,85,85,3,35,1.1151509466154963,2.8277897273664134,0.6666666666666666,1.0,1.8,6.0,0.5199999999999999,2.0,7.0,1.0,79,79,78,78,87,83,85,85
2020-01-29,West Ham,Liverpool,0,2,A,0.26666666666666666,1.0,3,7,2019,82,78,73,78,87,83,85,85,-10,36,0.5966279017402725,2.939304822027963,0.3111111111111111,1.0,1.4,6.4,0.33333333333333337,1.6,6.2,1.0,82,78,73,78,87,83,85,85
2020-02-01,Leicester,Chelsea,2,2,D,0.4,0.5333333333333333,4,6,2019,80,79,79,79,80,84,81,81,17,8,1.145519560210293,1.0224453466156092,0.3333333333333333,0.4888888888888889,1.6,4.2,0.4133333333333333,1.6,8.2,0.3866666666666666,80,79,79,79,80,84,81,81
2020-02-01,Crystal Palace,Sheffield United,0,1,A,0.26666666666666666,0.26666666666666666,9,5,2019,73,77,76,77,73,77,75,75,-6,2,0.8554090524615503,0.877722898780072,0.3111111111111111,0.24444444444444444,1.0,2.4,0.5466666666666666,0.4,5.2,0.48,73,77,76,77,73,77,75,75
2020-02-01,Liverpool,Southampton,4,0,H,1.0,0.6666666666666666,6,11,2019,87,83,85,85,76,76,76,76,38,-12,2.9989676122019904,1.0027107595608955,1.0,0.6444444444444445,1.8,6.6,1.0,1.6,6.2,0.6666666666666666,87,83,85,85,76,76,76,76
2020-02-01,Watford,Everton,2,3,A,0.7333333333333333,0.5333333333333333,4,4,2019,76,78,75,77,80,78,79,78,-17,-6,0.8439184450507723,0.8465075201920943,0.7777777777777778,0.5333333333333333,1.6,3.2,0.3733333333333333,0.8,6.2,0.44000000000000006,76,78,75,77,80,78,79,78
2020-02-01,West Ham,Brighton,3,3,D,0.26666666666666666,0.26666666666666666,4,6,2019,82,78,73,78,75,76,76,76,-12,-6,0.5369651115662453,0.6511136070000161,0.4,0.3333333333333333,1.2,6.0,0.3066666666666667,1.0,5.4,0.31999999999999995,82,78,73,78,75,76,76,76
2020-02-01,Man United,Wolves,0,0,D,0.4,0.4,4,6,2019,83,81,81,81,79,79,78,78,5,2,0.9572540321766092,1.0036358519539466,0.5333333333333333,0.4666666666666667,1.2,4.4,0.5066666666666666,1.6,4.2,0.5333333333333333,83,81,81,81,79,79,78,78
2020-02-02,Burnley,Arsenal,0,0,D,0.4,0.4,5,7,2019,77,76,76,76,84,82,78,80,-10,-4,0.781230213591827,0.841987782159649,0.2,0.4,0.8,3.2,0.27999999999999997,1.4,3.2,0.36,77,76,76,76,84,82,78,80
2020-02-02,Tottenham,Man City,2,0,H,0.3333333333333333,0.6666666666666666,2,6,2019,85,82,82,82,87,86,83,85,5,30,0.9095019702699603,1.626672641533723,0.2222222222222222,0.5777777777777777,0.8,5.8,0.4666666666666667,1.8,7.8,0.6933333333333334,85,82,82,82,87,86,83,85
2020-02-08,Everton,Crystal Palace,3,1,H,0.6666666666666666,0.2,4,6,2019,80,78,79,78,73,77,76,77,-5,-7,0.9308993646971715,0.7698681472153952,0.6444444444444445,0.26666666666666666,1.4,6.0,0.49333333333333335,0.8,3.4,0.4533333333333334,80,78,79,78,73,77,76,77
2020-02-08,Brighton,Watford,1,1,D,0.3333333333333333,0.5333333333333333,3,2,2019,75,76,76,76,76,78,75,77,-6,-18,0.639698757456639,0.7595266005456951,0.4444444444444444,0.6222222222222222,1.4,6.2,0.30666666666666664,1.6,3.4,0.5066666666666666,75,76,76,76,76,78,75,77
2020-02-09,Sheffield United,Bournemouth,2,1,H,0.4666666666666667,0.2,8,4,2019,73,77,75,75,78,76,76,76,3,-14,0.9632638040262271,0.5267125033018647,0.4,0.06666666666666667,0.6,5.2,0.4133333333333333,0.6,3.8,0.18666666666666668,73,77,75,75,78,76,76,76
2020-02-14,Wolves,Leicester,0,0,D,0.26666666666666666,0.4666666666666667,7,0,2019,79,79,78,78,80,79,79,79,2,17,0.9989976699762129,1.1332121388508245,0.2222222222222222,0.4888888888888889,1.0,4.8,0.5066666666666666,2.0,4.6,0.36000000000000004,79,79,78,78,80,79,79,79
2020-02-15,Southampton,Burnley,1,2,A,0.6,0.4666666666666667,4,3,2019,76,76,76,76,77,76,76,76,-16,-10,0.902439683604806,0.7873059704486092,0.7333333333333333,0.35555555555555557,1.4,6.0,0.6666666666666666,0.8,3.8,0.27999999999999997,76,76,76,76,77,76,76,76
2020-02-15,Norwich,Liverpool,0,1,A,0.3333333333333333,1.0,2,7,2019,75,74,72,74,87,83,85,85,-20,42,0.571725091372883,3.09923868815808,0.3333333333333333,1.0,1.0,3.0,0.2,2.2,6.2,1.0,75,74,72,74,87,83,85,85
2020-02-17,Chelsea,Man United,0,2,A,0.6,0.26666666666666666,9,8,2019,80,84,81,81,83,81,81,81,8,5,1.0347527679750774,0.9618922141543429,0.6888888888888889,0.28888888888888886,2.0,7.8,0.4533333333333333,0.8,4.4,0.48,80,84,81,81,83,81,81,81
2020-02-19,Man City,West Ham,2,0,H,0.6666666666666666,0.13333333333333333,6,1,2019,87,86,83,85,82,78,73,78,28,-12,1.4640053773803507,0.5483799611096224,0.8,0.1111111111111111,1.4,8.8,0.6666666666666667,1.0,5.0,0.32,87,86,83,85,82,78,73,78
2020-02-22,Chelsea,Tottenham,2,1,H,0.4,0.4666666666666667,3,5,2019,80,84,81,81,85,82,82,82,6,7,0.9312774911775696,1.0721692344233325,0.4888888888888889,0.26666666666666666,1.6,9.0,0.5333333333333333,0.8,5.0,0.4133333333333333,80,84,81,81,85,82,82,82
2020-02-22,Burnley,Bournemouth,3,0,H,0.6666666666666666,0.2,7,3,2019,77,76,76,76,78,76,76,76,-9,-15,0.8775499388090897,0.4740412529716782,0.5777777777777777,0.13333333333333333,1.2,3.4,0.3333333333333333,0.8,4.2,0.17333333333333334,77,76,76,76,78,76,76,76
2020-02-22,Sheffield United,Brighton,1,1,D,0.6666666666666666,0.2,12,2,2019,73,77,75,75,75,76,76,76,4,-6,1.0159350543564136,0.6516815417655446,0.6222222222222222,0.17777777777777778,1.0,6.0,0.4,1.2,5.0,0.30666666666666664,73,77,75,75,75,76,76,76
2020-02-22,Leicester,Man City,0,1,A,0.3333333333333333,0.6666666666666666,3,7,2019,80,79,79,79,87,86,83,85,17,30,1.1197906919633633,1.518843373491313,0.26666666666666666,0.6888888888888889,1.6,3.6,0.36,1.4,8.4,0.6799999999999999,80,79,79,79,87,86,83,85
2020-02-23,Man United,Watford,3,0,H,0.4666666666666667,0.5333333333333333,3,5,2019,83,81,81,81,76,78,75,77,7,-18,1.0653674909518507,0.7475438162367894,0.4444444444444444,0.6888888888888889,1.2,5.2,0.4000000000000001,1.6,3.6,0.5599999999999999,83,81,81,81,76,78,75,77
2020-02-23,Wolves,Norwich,3,0,H,0.3333333333333333,0.26666666666666666,4,1,2019,79,79,78,78,75,74,72,74,2,-21,1.012419116863674,0.5145525822355946,0.3333333333333333,0.3111111111111111,1.0,5.0,0.42666666666666664,0.6,2.6,0.24,79,79,78,78,75,74,72,74
2020-02-23,Arsenal,Everton,3,2,H,0.4666666666666667,0.6666666666666666,6,3,2019,84,82,78,80,80,78,79,78,-4,-3,0.8359120253028668,1.007886179418711,0.5555555555555556,0.5333333333333333,1.2,4.2,0.37333333333333335,1.8,4.8,0.5599999999999999,84,82,78,80,80,78,79,78
2020-02-24,Liverpool,West Ham,3,2,H,1.0,0.13333333333333333,16,8,2019,87,83,85,85,82,78,73,78,43,-14,3.1564111972953683,0.49354196499866015,1.0,0.15555555555555556,2.2,7.0,1.0,1.0,4.6,0.2666666666666667,87,83,85,85,82,78,73,78
2020-02-28,Norwich,Leicester,1,0,H,0.2,0.3333333333333333,6,7,2019,75,74,72,74,80,79,79,79,-24,16,0.4630973240120352,1.007811622767027,0.26666666666666666,0.37777777777777777,0.4,2.4,0.26666666666666666,1.4,3.8,0.33333333333333337,75,74,72,74,80,79,79,79
2020-02-29,Brighton,Crystal Palace,0,1,A,0.2,0.13333333333333333,8,7,2019,75,76,76,76,73,77,76,77,-6,-9,0.6881068930246315,0.6928813324938556,0.13333333333333333,0.2,1.2,4.4,0.27999999999999997,0.8,3.6,0.37333333333333335,75,76,76,76,73,77,76,77
2020-02-29,Bournemouth,Chelsea,2,2,D,0.2,0.5333333333333333,4,14,2019,78,76,76,76,80,84,81,81,-18,7,0.4266371276745104,1.0384944146199029,0.2,0.5555555555555556,0.8,4.4,0.16,1.8,9.0,0.5333333333333333,78,76,76,76,80,84,81,81
2020-02-29,West Ham,Southampton,3,1,H,0.06666666666666667,0.4,4,9,2019,82,78,73,78,76,76,76,76,-15,-17,0.44418776849879416,0.8121957152443253,0.06666666666666667,0.5333333333333333,1.2,4.8,0.21333333333333332,1.4,5.6,0.6533333333333332,82,78,73,78,76,76,76,76
2020-02-29,Watford,Liverpool,3,0,H,0.3333333333333333,1.0,3,5,2019,76,78,75,77,87,83,85,85,-21,44,0.6727894346131105,3.205765393795234,0.4666666666666667,1.0,1.2,3.8,0.5999999999999999,2.4,8.0,1.0,76,78,75,77,87,83,85,85
2020-03-01,Everton,Man United,1,1,D,0.6666666666666666,0.4666666666666667,13,8,2019,80,78,79,78,83,81,81,81,-4,10,0.90709756147684,1.1401218725755295,0.7555555555555555,0.26666666666666666,2.0,4.2,0.5866666666666667,1.0,5.0,0.4,80,78,79,78,83,81,81,81
2020-03-01,Tottenham,Wolves,2,3,A,0.4666666666666667,0.5333333333333333,4,5,2019,85,82,82,82,79,79,78,78,6,5,0.9649523109809992,1.0638743750872335,0.4222222222222222,0.5111111111111111,1.0,4.2,0.37333333333333335,1.4,4.4,0.4,85,82,82,82,79,79,78,78
2020-03-07,Liverpool,Bournemouth,2,1,H,0.8,0.26666666666666666,9,4,2019,87,83,85,85,78,76,76,76,41,-18,2.885188854415711,0.48782285636904965,0.9333333333333333,0.28888888888888886,2.0,8.2,1.0,1.2,4.2,0.14666666666666667,87,83,85,85,78,76,76,76
2020-03-07,Arsenal,West Ham,1,0,H,0.4666666666666667,0.26666666666666666,6,7,2019,84,82,78,80,82,78,73,78,-3,-13,0.9367006432447379,0.5254073400232266,0.37777777777777777,0.15555555555555556,1.4,5.2,0.39999999999999997,1.6,4.0,0.17333333333333334,84,82,78,80,82,78,73,78
2020-03-07,Crystal Palace,Watford,1,0,H,0.26666666666666666,0.3333333333333333,8,8,2019,73,77,76,77,76,78,75,77,-8,-18,0.7616920217963188,0.9933659739926339,0.17777777777777778,0.24444444444444444,0.8,4.8,0.30666666666666675,1.2,3.4,0.5599999999999999,73,77,76,77,76,78,75,77
2020-03-07,Sheffield United,Norwich,1,0,H,0.5333333333333333,0.4,10,5,2019,73,77,75,75,75,74,72,74,4,-23,0.9795097030973268,0.5638784862887379,0.4666666666666667,0.4,1.0,7.0,0.43999999999999995,0.6,3.2,0.26666666666666666,73,77,75,75,75,74,72,74
2020-03-07,Wolves,Brighton,0,0,D,0.5333333333333333,0.2,2,0,2019,79,79,78,78,75,76,76,76,6,-7,1.1603696061853335,0.6192962037221683,0.35555555555555557,0.2,1.4,4.8,0.42666666666666664,1.2,5.4,0.2533333333333333,79,79,78,78,75,76,76,76
2020-03-07,Burnley,Tottenham,1,1,D,0.8666666666666667,0.4666666666666667,3,5,2019,77,76,76,76,85,82,82,82,-6,5,0.9249540641062576,0.8684570798828992,0.8666666666666667,0.5777777777777777,1.8,4.2,0.42666666666666664,1.4,4.2,0.3733333333333333,77,76,76,76,85,82,82,82
2020-03-08,Chelsea,Everton,4,0,H,0.4,0.5333333333333333,6,1,2019,80,84,81,81,80,78,79,78,7,-4,0.9773086859253637,0.9303999925867089,0.35555555555555557,0.6,1.6,9.8,0.5466666666666666,2.0,6.0,0.6133333333333333,80,84,81,81,80,78,79,78
2020-03-08,Man United,Man City,2,0,H,0.5333333333333333,0.6666666666666666,2,11,2019,83,81,81,81,87,86,83,85,10,31,1.1168194414656605,1.6308224426876492,0.4444444444444444,0.5777777777777777,1.2,5.6,0.4,1.2,9.2,0.6933333333333334,83,81,81,81,87,86,83,85
2020-06-17,Man City,Arsenal,3,0,H,0.6,0.6,5,2,2019,87,86,83,85,84,82,78,80,29,-2,1.4677401984188843,0.9892413772470605,0.6666666666666666,0.4666666666666667,0.8,8.6,0.6666666666666666,1.4,5.6,0.42666666666666664,87,86,83,85,84,82,78,80
2020-06-19,Norwich,Southampton,0,3,A,0.2,0.2,9,7,2019,75,74,72,74,76,76,76,76,-24,-19,0.5074906376598641,0.7309761437198927,0.13333333333333333,0.26666666666666666,0.4,3.4,0.30666666666666664,1.2,6.6,0.5999999999999999,75,74,72,74,76,76,76,76
2020-06-19,Tottenham,Man United,1,1,D,0.4666666666666667,0.7333333333333333,7,6,2019,85,82,82,82,83,81,81,81,5,12,0.8741067783052351,1.2799016857344254,0.6222222222222222,0.6888888888888889,1.6,4.6,0.4133333333333333,1.6,5.0,0.42666666666666664,85,82,82,82,83,81,81,81
2020-06-20,Watford,Leicester,1,1,D,0.26666666666666666,0.3333333333333333,2,7,2019,76,78,75,77,80,79,79,79,-19,15,0.8940293765933706,0.9070304604903243,0.2222222222222222,0.4888888888888889,1.2,4.4,0.49333333333333335,1.2,4.2,0.3466666666666666,76,78,75,77,80,79,79,79
2020-06-20,Brighton,Arsenal,2,1,H,0.26666666666666666,0.5333333333333333,10,7,2019,75,76,76,76,84,82,78,80,-7,-5,0.6734035439684848,0.8903172395223544,0.28888888888888886,0.5333333333333333,1.0,3.8,0.24,1.2,5.2,0.4666666666666666,75,76,76,76,84,82,78,80
2020-06-20,West Ham,Wolves,0,2,A,0.26666666666666666,0.6,5,7,2019,82,78,73,78,79,79,78,78,-14,6,0.47286660602090397,1.1062622659390169,0.24444444444444444,0.5555555555555556,1.6,4.8,0.17333333333333334,1.2,4.8,0.4133333333333333,82,78,73,78,79,79,78,78
2020-06-20,Bournemouth,Crystal Palace,0,2,A,0.26666666666666666,0.4,11,4,2019,78,76,76,76,73,77,76,77,-19,-7,0.4390405707321447,0.8610286191955822,0.37777777777777777,0.2,1.4,4.0,0.18666666666666668,0.6,6.0,0.2666666666666667,78,76,76,76,73,77,76,77
2020-06-21,Everton,Liverpool,0,0,D,0.4666666666666667,0.8,1,6,2019,80,78,79,78,87,83,85,85,-8,42,0.837359993328038,2.933971140052616,0.6444444444444445,0.8666666666666667,1.8,5.0,0.6133333333333333,2.0,8.6,0.96,80,78,79,78,87,83,85,85
2020-06-22,Man City,Burnley,5,0,H,0.6,0.7333333333333333,3,1,2019,87,86,83,85,77,76,76,76,32,-6,1.5666643361435904,0.9193043656839217,0.5333333333333333,0.7777777777777778,1.2,7.0,0.6533333333333332,1.6,4.0,0.5599999999999999,87,86,83,85,77,76,76,76
2020-06-23,Leicester,Brighton,0,0,D,0.2,0.4,6,7,2019,80,79,79,79,75,76,76,76,15,-6,0.9057303521006289,0.7624352679207202,0.2222222222222222,0.3111111111111111,0.6,4.2,0.37333333333333335,0.8,4.6,0.24,80,79,79,79,75,76,76,76
2020-06-23,Tottenham,West Ham,2,0,H,0.3333333333333333,0.2,9,4,2019,85,82,82,82,82,78,73,78,5,-16,0.9146862690481541,0.42557994541881355,0.4,0.2,1.4,4.6,0.44000000000000006,1.0,5.0,0.1733333333333333,85,82,82,82,82,78,73,78
2020-06-24,Man United,Sheffield United,3,0,H,0.7333333333333333,0.6666666666666666,10,5,2019,83,81,81,81,73,77,75,75,12,5,1.2393221949915063,1.0358975517262006,0.8222222222222222,0.5777777777777777,1.8,5.4,0.49333333333333335,1.0,8.0,0.4533333333333333,83,81,81,81,73,77,75,75
2020-06-24,Norwich,Everton,0,1,A,0.2,0.3333333333333333,6,5,2019,75,74,72,74,80,78,79,78,-27,-8,0.4567415738938777,1.0470211080004959,0.2,0.4222222222222222,0.2,4.6,0.27999999999999997,1.2,4.4,0.5999999999999999,75,74,72,74,80,78,79,78
2020-06-24,Wolves,Bournemouth,1,0,H,0.7333333333333333,0.06666666666666667,6,4,2019,79,79,78,78,78,76,76,76,8,-21,1.1535489265411072,0.3951365136589302,0.6888888888888889,0.06666666666666667,1.6,5.0,0.4533333333333333,0.8,5.2,0.22666666666666666,79,79,78,78,78,76,76,76
2020-06-24,Liverpool,Crystal Palace,4,0,H,0.6666666666666666,0.6,6,0,2019,87,83,85,85,73,77,76,77,42,-5,2.724310025380158,0.9049326762687966,0.7555555555555555,0.4,1.2,8.6,0.9199999999999999,1.0,6.8,0.2533333333333333,87,83,85,85,73,77,76,77
2020-06-25,Burnley,Watford,1,0,H,0.5333333333333333,0.3333333333333333,1,7,2019,77,76,76,76,76,78,75,77,-11,-19,0.8273739291155295,0.895329484983066,0.6222222222222222,0.3333333333333333,1.2,3.8,0.6266666666666667,1.0,4.0,0.4,77,76,76,76,76,78,75,77
2020-06-25,Southampton,Arsenal,0,2,A,0.4,0.4666666666666667,4,6,2019,76,76,76,76,84,82,78,80,-16,-6,0.7817252074858791,0.801285515570119,0.4,0.5777777777777777,1.4,7.8,0.5066666666666666,1.0,5.6,0.49333333333333335,76,76,76,76,84,82,78,80
2020-06-25,Chelsea,Man City,2,1,H,0.5333333333333333,0.8,5,7,2019,80,84,81,81,87,86,83,85,11,37,1.0703486851840345,1.6585947727119825,0.4222222222222222,0.8,2.0,7.6,0.49333333333333335,2.2,6.4,0.6399999999999999,80,84,81,81,87,86,83,85
2020-06-28,Watford,Southampton,1,3,A,0.26666666666666666,0.2,5,3,2019,76,78,75,77,76,76,76,76,-20,-18,0.8057965364847594,0.7035526867372912,0.3111111111111111,0.13333333333333333,0.8,5.0,0.36,1.0,7.0,0.4533333333333333,76,78,75,77,76,76,76,76
2020-06-29,Crystal Palace,Burnley,0,1,A,0.6,0.6666666666666666,9,1,2019,73,77,76,77,77,76,76,76,-9,-10,0.8144394086419169,0.9169068776138362,0.6,0.7333333333333333,1.0,5.0,0.31999999999999995,1.4,3.0,0.6533333333333333,73,77,76,77,77,76,76,76
2020-06-30,Brighton,Man United,0,3,A,0.4,0.7333333333333333,4,5,2019,75,76,76,76,83,81,81,81,-6,15,0.7767647763387111,1.3429119501641265,0.3333333333333333,0.7333333333333333,0.6,5.4,0.2533333333333333,2.0,5.8,0.5866666666666667,75,76,76,76,83,81,81,81
2020-07-01,Arsenal,Norwich,4,0,H,0.6,0.2,6,2,2019,84,82,78,80,75,74,72,74,-4,-28,0.8794580363187069,0.4110674165044899,0.6666666666666666,0.26666666666666666,1.4,5.4,0.5066666666666667,0.2,5.4,0.2533333333333333,84,82,78,80,75,74,72,74
2020-07-01,Everton,Leicester,2,1,H,0.3333333333333333,0.2,3,5,2019,80,78,79,78,80,79,79,79,-7,15,1.0926952653898836,0.891400843682638,0.2,0.17777777777777778,0.8,4.6,0.5333333333333333,0.2,4.6,0.3333333333333333,80,78,79,78,80,79,79,79
2020-07-01,West Ham,Chelsea,3,2,H,0.2,0.6666666666666666,2,3,2019,82,78,73,78,80,84,81,81,-18,12,0.3830219508769322,1.2362081624552328,0.26666666666666666,0.5333333333333333,1.0,5.6,0.18666666666666668,2.0,7.4,0.49333333333333335,82,78,73,78,80,84,81,81
2020-07-02,Sheffield United,Tottenham,3,1,H,0.6666666666666666,0.3333333333333333,1,6,2019,73,77,75,75,85,82,82,82,2,7,0.9323077965535805,0.9572442635900354,0.8,0.17777777777777778,1.0,8.0,0.52,1.4,6.0,0.44000000000000006,73,77,75,75,85,82,82,82
2020-07-02,Man City,Liverpool,4,0,H,0.6,0.6666666666666666,3,3,2019,87,86,83,85,87,83,85,85,36,46,1.4927352954407842,2.8148032930070377,0.6666666666666666,0.6444444444444445,2.0,6.6,0.6666666666666666,1.8,8.4,0.8533333333333333,87,86,83,85,87,83,85,85
2020-07-04,Norwich,Brighton,0,1,A,0.2,0.3333333333333333,0,2,2019,75,74,72,74,75,76,76,76,-32,-9,0.36996067485404094,0.69908829870484,0.3333333333333333,0.3333333333333333,0.2,5.6,0.24,0.4,5.8,0.29333333333333333,75,74,72,74,75,76,76,76
2020-07-04,Leicester,Crystal Palace,3,0,H,0.13333333333333333,0.6,3,7,2019,80,79,79,79,73,77,76,77,14,-10,0.8022607593143742,0.7329954677777252,0.1111111111111111,0.8,0.4,5.6,0.27999999999999997,0.8,5.6,0.4,80,79,79,79,73,77,76,77
2020-07-04,Man United,Bournemouth,5,2,H,0.7333333333333333,0.06666666666666667,8,3,2019,83,81,81,81,78,76,76,76,18,-22,1.4205884277979977,0.3556228622930372,0.6444444444444445,0.08888888888888889,2.0,6.2,0.6399999999999999,0.6,5.2,0.2,83,81,81,81,78,76,76,76
2020-07-04,Wolves,Arsenal,0,2,A,0.8666666666666667,0.6,3,5,2019,79,79,78,78,84,82,78,80,9,0,1.1930625779070003,0.9205647779691559,0.8666666666666667,0.5333333333333333,1.8,4.8,0.5466666666666666,1.6,5.4,0.5333333333333334,79,79,78,78,84,82,78,80
2020-07-04,Chelsea,Watford,3,0,H,0.6666666666666666,0.26666666666666666,5,3,2019,80,84,81,81,76,78,75,77,11,-22,1.1125873462097096,0.7252168828362834,0.7555555555555555,0.4,2.4,6.2,0.5066666666666666,1.0,5.0,0.30666666666666664,80,84,81,81,76,78,75,77
2020-07-05,Burnley,Sheffield United,1,1,D,0.6666666666666666,0.6666666666666666,3,9,2019,77,76,76,76,73,77,75,75,-9,4,0.9983508184780279,1.028032222912584,0.6222222222222222,0.6888888888888889,1.2,2.6,0.6933333333333332,1.4,7.2,0.6,77,76,76,76,73,77,75,75
2020-07-05,Southampton,Man City,1,0,H,0.4,0.6,2,13,2019,76,76,76,76,87,86,83,85,-16,40,0.7841323403857672,1.774215624741488,0.26666666666666666,0.5333333333333333,1.6,5.4,0.36000000000000004,2.6,5.8,0.6533333333333333,76,76,76,76,87,86,83,85
2020-07-06,Tottenham,Everton,1,0,H,0.3333333333333333,0.5333333333333333,5,6,2019,85,82,82,82,80,78,79,78,5,-6,0.8615198372310319,1.1818353497581473,0.28888888888888886,0.37777777777777777,1.4,6.2,0.4133333333333334,0.8,4.6,0.4666666666666666,85,82,82,82,80,78,79,78
2020-07-07,Crystal Palace,Chelsea,2,3,A,0.4,0.6666666666666666,7,9,2019,73,77,76,77,80,84,81,81,-13,14,0.6596959209999527,1.185109034493338,0.6,0.6444444444444445,0.6,5.6,0.4933333333333333,2.6,6.6,0.5599999999999999,73,77,76,77,80,84,81,81
